STATION,DATE,TMAX,city
USW00024229,2013-10-09,167,Portland
USW00024229,2013-10-10,156,Portland
USW00024229,2013-10-11,150,Portland
USW00024229,2013-10-12,144,Portland
USW00024229,2013-10-13,172,Portland
USW00024229,2013-10-14,206,Portland
USW00024229,2013-10-15,206,Portland
USW00024229,2013-10-16,183,Portland
USW00024229,2013-10-17,183,Portland
USW00024229,2013-10-18,217,Portland
USW00024229,2013-10-19,189,Portland
USW00024229,2013-10-20,172,Portland
USW00024229,2013-10-21,217,Portland
USW00024229,2013-10-22,228,Portland
USW00024229,2013-10-23,211,Portland
USW00024229,2013-10-24,194,Portland
USW00024229,2013-10-25,139,Portland
USW00024229,2013-10-26,156,Portland
USW00024229,2013-10-27,150,Portland
USW00024229,2013-10-28,150,Portland
USW00024229,2013-10-29,150,Portland
USW00024229,2013-10-30,139,Portland
USW00024229,2013-10-31,156,Portland
USW00024229,2013-11-01,144,Portland
USW00024229,2013-11-02,133,Portland
USW00024229,2013-11-03,111,Portland
USW00024229,2013-11-04,100,Portland
USW00024229,2013-11-05,122,Portland
USW00024229,2013-11-06,122,Portland
USW00024229,2013-11-07,139,Portland
USW00024229,2013-11-08,117,Portland
USW00024229,2013-11-09,94,Portland
USW00024229,2013-11-10,139,Portland
USW00024229,2013-11-11,156,Portland
USW00024229,2013-11-12,128,Portland
USW00024229,2013-11-13,133,Portland
USW00024229,2013-11-14,106,Portland
USW00024229,2013-11-15,89,Portland
USW00024229,2013-11-16,100,Portland
USW00024229,2013-11-17,133,Portland
USW00024229,2013-11-18,128,Portland
USW00024229,2013-11-19,122,Portland
USW00024229,2013-11-20,94,Portland
USW00024229,2013-11-21,94,Portland
USW00024229,2013-11-22,100,Portland
USW00024229,2013-11-23,111,Portland
USW00024229,2013-11-24,100,Portland
USW00024229,2013-11-25,111,Portland
USW00024229,2013-11-26,100,Portland
USW00024229,2013-11-27,106,Portland
USW00024229,2013-11-28,117,Portland
USW00024229,2013-11-29,67,Portland
USW00024229,2013-11-30,100,Portland
USW00024229,2013-12-01,139,Portland
USW00024229,2013-12-02,117,Portland
USW00024229,2013-12-03,61,Portland
USW00024229,2013-12-04,33,Portland
USW00024229,2013-12-05,0,Portland
USW00024229,2013-12-06,-10,Portland
USW00024229,2013-12-07,-10,Portland
USW00024229,2013-12-08,-21,Portland
USW00024229,2013-12-09,-16,Portland
USW00024229,2013-12-10,11,Portland
USW00024229,2013-12-11,50,Portland
USW00024229,2013-12-12,39,Portland
USW00024229,2013-12-13,72,Portland
USW00024229,2013-12-14,56,Portland
USW00024229,2013-12-15,78,Portland
USW00024229,2013-12-16,61,Portland
USW00024229,2013-12-17,44,Portland
USW00024229,2013-12-18,61,Portland
USW00024229,2013-12-19,28,Portland
USW00024229,2013-12-20,78,Portland
USW00024229,2013-12-21,117,Portland
USW00024229,2013-12-22,117,Portland
USW00024229,2013-12-23,106,Portland
USW00024229,2013-12-24,39,Portland
USW00024229,2013-12-25,56,Portland
USW00024229,2013-12-26,61,Portland
USW00024229,2013-12-27,39,Portland
USW00024229,2013-12-28,72,Portland
USW00024229,2013-12-29,44,Portland
USW00024229,2013-12-30,56,Portland
USW00024229,2013-12-31,83,Portland
USW00024229,2014-01-01,67,Portland
USW00024229,2014-01-02,83,Portland
USW00024229,2014-01-03,89,Portland
USW00024229,2014-01-04,56,Portland
USW00024229,2014-01-05,94,Portland
USW00024229,2014-01-06,72,Portland
USW00024229,2014-01-07,61,Portland
USW00024229,2014-01-08,117,Portland
USW00024229,2014-01-09,100,Portland
USW00024229,2014-01-10,139,Portland
USW00024229,2014-01-11,144,Portland
USW00024229,2014-01-12,122,Portland
USW00024229,2014-01-13,133,Portland
USW00024229,2014-01-14,83,Portland
USW00024229,2014-01-15,56,Portland
USW00024229,2014-01-16,44,Portland
USW00024229,2014-01-17,56,Portland
USW00024229,2014-01-18,94,Portland
USW00024229,2014-01-19,89,Portland
USW00024229,2014-01-20,94,Portland
USW00024229,2014-01-21,78,Portland
USW00024229,2014-01-22,67,Portland
USW00024229,2014-01-23,89,Portland
USW00024229,2014-01-24,83,Portland
USW00024229,2014-01-25,83,Portland
USW00024229,2014-01-26,72,Portland
USW00024229,2014-01-27,50,Portland
USW00024229,2014-01-28,72,Portland
USW00024229,2014-01-29,128,Portland
USW00024229,2014-01-30,100,Portland
USW00024229,2014-01-31,89,Portland
USW00024229,2014-02-01,106,Portland
USW00024229,2014-02-02,83,Portland
USW00024229,2014-02-03,61,Portland
USW00024229,2014-02-04,28,Portland
USW00024229,2014-02-05,-16,Portland
USW00024229,2014-02-06,-49,Portland
USW00024229,2014-02-07,-21,Portland
USW00024229,2014-02-08,-5,Portland
USW00024229,2014-02-09,6,Portland
USW00024229,2014-02-10,78,Portland
USW00024229,2014-02-11,94,Portland
USW00024229,2014-02-12,133,Portland
USW00024229,2014-02-13,133,Portland
USW00024229,2014-02-14,133,Portland
USW00024229,2014-02-15,128,Portland
USW00024229,2014-02-16,106,Portland
USW00024229,2014-02-17,122,Portland
USW00024229,2014-02-18,111,Portland
USW00024229,2014-02-19,78,Portland
USW00024229,2014-02-20,89,Portland
USW00024229,2014-02-21,111,Portland
USW00024229,2014-02-22,83,Portland
USW00024229,2014-02-23,106,Portland
USW00024229,2014-02-24,72,Portland
USW00024229,2014-02-25,100,Portland
USW00024229,2014-02-26,100,Portland
USW00024229,2014-02-27,67,Portland
USW00024229,2014-02-28,144,Portland
USW00024229,2014-03-01,83,Portland
USW00024229,2014-03-02,117,Portland
USW00024229,2014-03-03,161,Portland
USW00024229,2014-03-04,167,Portland
USW00024229,2014-03-05,150,Portland
USW00024229,2014-03-06,122,Portland
USW00024229,2014-03-07,167,Portland
USW00024229,2014-03-08,139,Portland
USW00024229,2014-03-09,150,Portland
USW00024229,2014-03-10,122,Portland
USW00024229,2014-03-11,150,Portland
USW00024229,2014-03-12,183,Portland
USW00024229,2014-03-13,156,Portland
USW00024229,2014-03-14,172,Portland
USW00024229,2014-03-15,183,Portland
USW00024229,2014-03-16,161,Portland
USW00024229,2014-03-17,111,Portland
USW00024229,2014-03-18,133,Portland
USW00024229,2014-03-19,133,Portland
USW00024229,2014-03-20,100,Portland
USW00024229,2014-03-21,133,Portland
USW00024229,2014-03-22,172,Portland
USW00024229,2014-03-23,167,Portland
USW00024229,2014-03-24,206,Portland
USW00024229,2014-03-25,150,Portland
USW00024229,2014-03-26,111,Portland
USW00024229,2014-03-27,150,Portland
USW00024229,2014-03-28,117,Portland
USW00024229,2014-03-29,133,Portland
USW00024229,2014-03-30,122,Portland
USW00024229,2014-03-31,156,Portland
USW00024229,2014-04-01,106,Portland
USW00024229,2014-04-02,150,Portland
USW00024229,2014-04-03,144,Portland
USW00024229,2014-04-04,150,Portland
USW00024229,2014-04-05,128,Portland
USW00024229,2014-04-06,183,Portland
USW00024229,2014-04-07,239,Portland
USW00024229,2014-04-08,206,Portland
USW00024229,2014-04-09,167,Portland
USW00024229,2014-04-10,189,Portland
USW00024229,2014-04-11,194,Portland
USW00024229,2014-04-12,178,Portland
USW00024229,2014-04-13,217,Portland
USW00024229,2014-04-14,228,Portland
USW00024229,2014-04-15,161,Portland
USW00024229,2014-04-16,150,Portland
USW00024229,2014-04-17,128,Portland
USW00024229,2014-04-18,156,Portland
USW00024229,2014-04-19,150,Portland
USW00024229,2014-04-20,178,Portland
USW00024229,2014-04-21,183,Portland
USW00024229,2014-04-22,122,Portland
USW00024229,2014-04-23,128,Portland
USW00024229,2014-04-24,144,Portland
USW00024229,2014-04-25,133,Portland
USW00024229,2014-04-26,139,Portland
USW00024229,2014-04-27,144,Portland
USW00024229,2014-04-28,178,Portland
USW00024229,2014-04-29,250,Portland
USW00024229,2014-04-30,283,Portland
USW00024229,2014-05-01,317,Portland
USW00024229,2014-05-02,244,Portland
USW00024229,2014-05-03,161,Portland
USW00024229,2014-05-04,161,Portland
USW00024229,2014-05-05,178,Portland
USW00024229,2014-05-06,183,Portland
USW00024229,2014-05-07,189,Portland
USW00024229,2014-05-08,150,Portland
USW00024229,2014-05-09,144,Portland
USW00024229,2014-05-10,172,Portland
USW00024229,2014-05-11,200,Portland
USW00024229,2014-05-12,256,Portland
USW00024229,2014-05-13,294,Portland
USW00024229,2014-05-14,328,Portland
USW00024229,2014-05-15,283,Portland
USW00024229,2014-05-16,217,Portland
USW00024229,2014-05-17,211,Portland
USW00024229,2014-05-18,156,Portland
USW00024229,2014-05-19,217,Portland
USW00024229,2014-05-20,233,Portland
USW00024229,2014-05-21,228,Portland
USW00024229,2014-05-22,283,Portland
USW00024229,2014-05-23,217,Portland
USW00024229,2014-05-24,206,Portland
USW00024229,2014-05-25,217,Portland
USW00024229,2014-05-26,217,Portland
USW00024229,2014-05-27,200,Portland
USW00024229,2014-05-28,178,Portland
USW00024229,2014-05-29,194,Portland
USW00024229,2014-05-30,244,Portland
USW00024229,2014-05-31,250,Portland
USW00024229,2014-06-01,233,Portland
USW00024229,2014-06-02,250,Portland
USW00024229,2014-06-03,200,Portland
USW00024229,2014-06-04,228,Portland
USW00024229,2014-06-05,244,Portland
USW00024229,2014-06-06,261,Portland
USW00024229,2014-06-07,256,Portland
USW00024229,2014-06-08,267,Portland
USW00024229,2014-06-09,233,Portland
USW00024229,2014-06-10,233,Portland
USW00024229,2014-06-11,261,Portland
USW00024229,2014-06-12,189,Portland
USW00024229,2014-06-13,183,Portland
USW00024229,2014-06-14,194,Portland
USW00024229,2014-06-15,172,Portland
USW00024229,2014-06-16,161,Portland
USW00024229,2014-06-17,156,Portland
USW00024229,2014-06-18,217,Portland
USW00024229,2014-06-19,272,Portland
USW00024229,2014-06-20,222,Portland
USW00024229,2014-06-21,244,Portland
USW00024229,2014-06-22,272,Portland
USW00024229,2014-06-23,272,Portland
USW00024229,2014-06-24,256,Portland
USW00024229,2014-06-25,256,Portland
USW00024229,2014-06-26,200,Portland
USW00024229,2014-06-27,222,Portland
USW00024229,2014-06-28,222,Portland
USW00024229,2014-06-29,222,Portland
USW00024229,2014-06-30,294,Portland
USW00024229,2014-07-01,372,Portland
USW00024229,2014-07-02,278,Portland
USW00024229,2014-07-03,233,Portland
USW00024229,2014-07-04,267,Portland
USW00024229,2014-07-05,283,Portland
USW00024229,2014-07-06,311,Portland
USW00024229,2014-07-07,294,Portland
USW00024229,2014-07-08,311,Portland
USW00024229,2014-07-09,289,Portland
USW00024229,2014-07-10,300,Portland
USW00024229,2014-07-11,311,Portland
USW00024229,2014-07-12,339,Portland
USW00024229,2014-07-13,233,Portland
USW00024229,2014-07-14,294,Portland
USW00024229,2014-07-15,328,Portland
USW00024229,2014-07-16,328,Portland
USW00024229,2014-07-17,283,Portland
USW00024229,2014-07-18,267,Portland
USW00024229,2014-07-19,306,Portland
USW00024229,2014-07-20,222,Portland
USW00024229,2014-07-21,261,Portland
USW00024229,2014-07-22,239,Portland
USW00024229,2014-07-23,200,Portland
USW00024229,2014-07-24,217,Portland
USW00024229,2014-07-25,256,Portland
USW00024229,2014-07-26,294,Portland
USW00024229,2014-07-27,311,Portland
USW00024229,2014-07-28,333,Portland
USW00024229,2014-07-29,322,Portland
USW00024229,2014-07-30,317,Portland
USW00024229,2014-07-31,328,Portland
USW00024229,2014-08-01,322,Portland
USW00024229,2014-08-02,306,Portland
USW00024229,2014-08-03,328,Portland
USW00024229,2014-08-04,339,Portland
USW00024229,2014-08-05,283,Portland
USW00024229,2014-08-06,289,Portland
USW00024229,2014-08-07,278,Portland
USW00024229,2014-08-08,267,Portland
USW00024229,2014-08-09,300,Portland
USW00024229,2014-08-10,350,Portland
USW00024229,2014-08-11,372,Portland
USW00024229,2014-08-12,267,Portland
USW00024229,2014-08-13,256,Portland
USW00024229,2014-08-14,267,Portland
USW00024229,2014-08-15,267,Portland
USW00024229,2014-08-16,294,Portland
USW00024229,2014-08-17,311,Portland
USW00024229,2014-08-18,328,Portland
USW00024229,2014-08-19,294,Portland
USW00024229,2014-08-20,256,Portland
USW00024229,2014-08-21,267,Portland
USW00024229,2014-08-22,272,Portland
USW00024229,2014-08-23,311,Portland
USW00024229,2014-08-24,272,Portland
USW00024229,2014-08-25,322,Portland
USW00024229,2014-08-26,339,Portland
USW00024229,2014-08-27,322,Portland
USW00024229,2014-08-28,283,Portland
USW00024229,2014-08-29,250,Portland
USW00024229,2014-08-30,228,Portland
USW00024229,2014-08-31,250,Portland
USW00024229,2014-09-01,267,Portland
USW00024229,2014-09-02,244,Portland
USW00024229,2014-09-03,228,Portland
USW00024229,2014-09-04,294,Portland
USW00024229,2014-09-05,322,Portland
USW00024229,2014-09-06,344,Portland
USW00024229,2014-09-07,306,Portland
USW00024229,2014-09-08,250,Portland
USW00024229,2014-09-09,244,Portland
USW00024229,2014-09-10,256,Portland
USW00024229,2014-09-11,244,Portland
USW00024229,2014-09-12,294,Portland
USW00024229,2014-09-13,317,Portland
USW00024229,2014-09-14,317,Portland
USW00024229,2014-09-15,322,Portland
USW00024229,2014-09-16,239,Portland
USW00024229,2014-09-17,250,Portland
USW00024229,2014-09-18,228,Portland
USW00024229,2014-09-19,278,Portland
USW00024229,2014-09-20,344,Portland
USW00024229,2014-09-21,306,Portland
USW00024229,2014-09-22,217,Portland
USW00024229,2014-09-23,200,Portland
USW00024229,2014-09-24,189,Portland
USW00024229,2014-09-25,228,Portland
USW00024229,2014-09-26,233,Portland
USW00024229,2014-09-27,211,Portland
USW00024229,2014-09-28,250,Portland
USW00024229,2014-09-29,172,Portland
USW00024229,2014-09-30,194,Portland
USW00024229,2014-10-01,194,Portland
USW00024229,2014-10-02,211,Portland
USW00024229,2014-10-03,267,Portland
USW00024229,2014-10-04,278,Portland
USW00024229,2014-10-05,294,Portland
USW00024229,2014-10-06,294,Portland
USW00024229,2014-10-07,283,Portland
USW00024229,2014-10-08,239,Portland
USW00024229,2014-10-09,233,Portland
USW00024229,2014-10-10,217,Portland
USW00024229,2014-10-11,222,Portland
USW00024229,2014-10-12,183,Portland
USW00024229,2014-10-13,233,Portland
USW00024229,2014-10-14,167,Portland
USW00024229,2014-10-15,150,Portland
USW00024229,2014-10-16,211,Portland
USW00024229,2014-10-17,167,Portland
USW00024229,2014-10-18,217,Portland
USW00024229,2014-10-19,239,Portland
USW00024229,2014-10-20,178,Portland
USW00024229,2014-10-21,167,Portland
USW00024229,2014-10-22,156,Portland
USW00024229,2014-10-23,150,Portland
USW00024229,2014-10-24,133,Portland
USW00024229,2014-10-25,189,Portland
USW00024229,2014-10-26,156,Portland
USW00024229,2014-10-27,161,Portland
USW00024229,2014-10-28,144,Portland
USW00024229,2014-10-29,161,Portland
USW00024229,2014-10-30,161,Portland
USW00024229,2014-10-31,150,Portland
USW00024229,2014-11-01,122,Portland
USW00024229,2014-11-02,122,Portland
USW00024229,2014-11-03,139,Portland
USW00024229,2014-11-04,167,Portland
USW00024229,2014-11-05,167,Portland
USW00024229,2014-11-06,161,Portland
USW00024229,2014-11-07,139,Portland
USW00024229,2014-11-08,144,Portland
USW00024229,2014-11-09,133,Portland
USW00024229,2014-11-10,144,Portland
USW00024229,2014-11-11,83,Portland
USW00024229,2014-11-12,50,Portland
USW00024229,2014-11-13,33,Portland
USW00024229,2014-11-14,72,Portland
USW00024229,2014-11-15,67,Portland
USW00024229,2014-11-16,67,Portland
USW00024229,2014-11-17,72,Portland
USW00024229,2014-11-18,61,Portland
USW00024229,2014-11-19,78,Portland
USW00024229,2014-11-20,72,Portland
USW00024229,2014-11-21,133,Portland
USW00024229,2014-11-22,117,Portland
USW00024229,2014-11-23,117,Portland
USW00024229,2014-11-24,133,Portland
USW00024229,2014-11-25,172,Portland
USW00024229,2014-11-26,167,Portland
USW00024229,2014-11-27,150,Portland
USW00024229,2014-11-28,133,Portland
USW00024229,2014-11-29,67,Portland
USW00024229,2014-11-30,39,Portland
USW00024229,2014-12-01,28,Portland
USW00024229,2014-12-02,50,Portland
USW00024229,2014-12-03,89,Portland
USW00024229,2014-12-04,50,Portland
USW00024229,2014-12-05,78,Portland
USW00024229,2014-12-06,133,Portland
USW00024229,2014-12-07,111,Portland
USW00024229,2014-12-08,100,Portland
USW00024229,2014-12-09,111,Portland
USW00024229,2014-12-10,133,Portland
USW00024229,2014-12-11,178,Portland
USW00024229,2014-12-12,117,Portland
USW00024229,2014-12-13,89,Portland
USW00024229,2014-12-14,106,Portland
USW00024229,2014-12-15,100,Portland
USW00024229,2014-12-16,89,Portland
USW00024229,2014-12-17,83,Portland
USW00024229,2014-12-18,100,Portland
USW00024229,2014-12-19,117,Portland
USW00024229,2014-12-20,150,Portland
USW00024229,2014-12-21,150,Portland
USW00024229,2014-12-22,133,Portland
USW00024229,2014-12-23,133,Portland
USW00024229,2014-12-24,83,Portland
USW00024229,2014-12-25,94,Portland
USW00024229,2014-12-26,89,Portland
USW00024229,2014-12-27,78,Portland
USW00024229,2014-12-28,83,Portland
USW00024229,2014-12-29,61,Portland
USW00024229,2014-12-30,17,Portland
USW00024229,2014-12-31,28,Portland
USW00024229,2015-01-01,39,Portland
USW00024229,2015-01-02,50,Portland
USW00024229,2015-01-03,50,Portland
USW00024229,2015-01-04,117,Portland
USW00024229,2015-01-05,139,Portland
USW00024229,2015-01-06,83,Portland
USW00024229,2015-01-07,106,Portland
USW00024229,2015-01-08,72,Portland
USW00024229,2015-01-09,100,Portland
USW00024229,2015-01-10,56,Portland
USW00024229,2015-01-11,72,Portland
USW00024229,2015-01-12,94,Portland
USW00024229,2015-01-13,111,Portland
USW00024229,2015-01-14,89,Portland
USW00024229,2015-01-15,67,Portland
USW00024229,2015-01-16,122,Portland
USW00024229,2015-01-17,150,Portland
USW00024229,2015-01-18,156,Portland
USW00024229,2015-01-19,117,Portland
USW00024229,2015-01-20,100,Portland
USW00024229,2015-01-21,94,Portland
USW00024229,2015-01-22,78,Portland
USW00024229,2015-01-23,78,Portland
USW00024229,2015-01-24,156,Portland
USW00024229,2015-01-25,106,Portland
USW00024229,2015-01-26,139,Portland
USW00024229,2015-01-27,100,Portland
USW00024229,2015-01-28,128,Portland
USW00024229,2015-01-29,111,Portland
USW00024229,2015-01-30,111,Portland
USW00024229,2015-01-31,89,Portland
USW00024229,2015-02-01,67,Portland
USW00024229,2015-02-02,150,Portland
USW00024229,2015-02-03,106,Portland
USW00024229,2015-02-04,117,Portland
USW00024229,2015-02-05,100,Portland
USW00024229,2015-02-06,139,Portland
USW00024229,2015-02-07,150,Portland
USW00024229,2015-02-08,139,Portland
